,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay,length_of_stay,n_people,night_price
9391,8992,903,HighSeason,[2-3],Nonref,[160-260],[5-inf],False,2,5,205.7
9392,8993,904,LowSeason,[0-1],Nonref,[500-900],[2-2],False,1,2,673.2
9393,8994,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,2,2,242.1
9394,8995,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,4,345.6
9395,8996,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,227.7
9396,8997,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,5,3,262.4
9397,8998,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,7,2,226.54
9398,8999,357,LowSeason,[2-3],Nonref,[260-360],[5-inf],True,2,6,311.04
9399,9000,423,LowSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,155.7
9400,9001,76,WinterVacation,[8-inf],Standard,[0-160],[3-4],True,20,4,0.05
9401,9002,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,328.0
9402,9003,444,LowSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,185.4
9403,9004,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,4,3,192.8
9404,9005,568,LowSeason,[0-1],Standard,[160-260],[3-4],False,1,4,207.0
9405,9007,234,LowSeason,[4-7],Standard,[360-500],[5-inf],True,4,5,410.0
9406,9008,114,HighSeason,[2-3],Nonref,[360-500],[3-4],False,2,4,408.4
9407,9009,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,220.85
9408,706,495,HighSeason,[2-3],Standard,[0-160],[3-4],False,2,4,0.5
9409,9010,392,LowSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,259.2
9410,9011,388,LowSeason,[2-3],Standard,[160-260],[3-4],False,3,3,256.0
9411,9012,435,HighSeason,[2-3],Standard,[260-360],[5-inf],False,3,5,288.0
9412,9013,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,94.75
9413,9014,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,89.24
9414,9015,487,HighSeason,[4-7],Standard,[160-260],[3-4],False,5,3,210.0
9415,9016,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,4,4,217.8
9416,9017,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,5,3,229.14
9417,9018,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,345.0
9418,9019,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,4,2,273.5
9419,9020,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,3,3,269.0
9420,9021,469,HighSeason,[0-1],Nonref,[160-260],[2-2],False,1,2,197.1
9421,9022,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,7,4,283.17
9422,9023,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,358.0
9423,9024,276,HighSeason,[2-3],Nonref,[360-500],[5-inf],True,2,5,483.0
9424,9025,398,HighSeason,[2-3],Standard,[500-900],[5-inf],False,3,5,512.0
9425,9026,364,LowSeason,[2-3],Nonref,[260-360],[3-4],False,2,3,289.8
9426,9027,112,HighSeason,[2-3],Nonref,[500-900],[5-inf],True,2,8,667.0
9427,9028,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,186.3
9428,2930,422,LowSeason,[0-1],Standard,[0-160],[3-4],False,1,4,1.0
9429,9029,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,6,4,225.15
9430,9030,448,LowSeason,[0-1],Nonref,[0-160],[2-2],False,1,2,158.76
9431,9031,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,191.7
9432,9032,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,4,3,237.53
9433,9033,410,HighSeason,[4-7],Standard,[360-500],[5-inf],False,4,6,500.0
9434,3527,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,230.0
9435,9035,13,LowSeason,[4-7],Standard,[160-260],[3-4],True,6,3,226.33
9436,9036,444,LowSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,207.0
9437,9037,534,HighSeason,[0-1],Standard,[160-260],[3-4],True,1,4,221.4
9438,8758,465,HighSeason,[0-1],Standard,[160-260],[3-4],False,1,4,238.5
9439,9038,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,215.38
9440,6255,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,207.0
9441,1509,388,LowSeason,[2-3],Standard,[160-260],[3-4],False,2,4,207.0
9442,9039,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,254.5
9443,9040,369,HighSeason,[2-3],Standard,[260-360],[2-2],False,2,2,276.3
9444,9041,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,279.45
9445,1,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,7,2,106.55
9446,9042,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,192.51
9447,9043,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,195.62
9448,9044,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,3,276.0
9449,9045,122,HighSeason,[2-3],Nonref,[260-360],[2-2],True,2,2,276.0
9450,9046,480,HighSeason,[0-1],Nonref,[260-360],[3-4],True,1,3,279.9
9451,9047,509,HighSeason,[2-3],Nonref,[260-360],[5-inf],True,3,5,311.4
9452,9048,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,170.37
9453,9049,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,196.02
9454,9050,295,LowSeason,[2-3],Standard,[160-260],[2-2],True,3,2,206.93
9455,9051,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,195.62
9456,9052,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,236.4
9457,9053,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,212.4
9458,9054,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,207.0
9459,9055,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,271.33
9460,9056,489,HighSeason,[2-3],Nonref,[360-500],[5-inf],False,3,5,496.8
9461,9057,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,4,217.8
9462,9058,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,88.88
9463,9059,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,227.7
9464,9060,146,OffSeason,[4-7],Nonref,[0-160],[3-4],False,4,3,88.88
9465,9062,308,HighSeason,[2-3],Standard,[160-260],[2-2],True,2,2,240.0
9466,8993,11,HighSeason,[2-3],Standard,[0-160],[3-4],True,2,4,0.5
9467,9063,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,4,2,263.92
9468,9064,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,3,2,170.0
9469,9065,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,4,4,217.8
9470,9066,899,HighSeason,[4-7],Nonref,[160-260],[1-1],True,5,1,250.6
9471,9067,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,3,269.1
9472,9068,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,3,217.8
9473,9069,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,4,2,322.0
9474,9070,518,HighSeason,[0-1],Nonref,[360-500],[2-2],True,1,2,403.0
9475,9071,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,279.45
9476,9072,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,238.5
9477,9073,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,227.7
9478,9074,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,269.1
9479,9075,489,HighSeason,[2-3],Nonref,[360-500],[5-inf],False,2,5,460.0
9480,9076,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,4,2,245.02
9481,9077,276,HighSeason,[2-3],Nonref,[360-500],[5-inf],True,2,6,372.6
9482,9078,277,HighSeason,[2-3],Standard,[500-900],[5-inf],True,2,6,589.0
9483,9079,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,208.35
9484,9080,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,227.7
9485,2143,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,281.5
9486,9081,899,HighSeason,[4-7],Nonref,[160-260],[1-1],True,4,1,207.38
9487,9082,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,5,2,227.61
9488,9083,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,331.2
9489,9084,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,227.7
9490,9085,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,7,2,219.05
9491,9086,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,3,322.0
9492,9087,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,220.0
9493,9088,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,3,4,254.53
9494,9089,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,204.93
9495,9090,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,248.4
9496,9091,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,217.8
9497,9092,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,259.2
9498,9093,480,HighSeason,[0-1],Nonref,[260-360],[3-4],True,1,4,269.1
9499,9094,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,213.3
9500,9095,425,HighSeason,[2-3],Nonref,[260-360],[2-2],False,3,2,297.8
9501,9096,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,253.0
9502,9097,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,3,4,203.33
9503,9098,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,230.0
9504,1736,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,224.87
9505,9099,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,201.96
9506,9100,487,HighSeason,[4-7],Standard,[160-260],[3-4],False,4,3,221.76
9507,9102,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,6,4,350.0
9508,9103,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,203.33
9509,9104,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,3,186.3
9510,9105,503,HighSeason,[0-1],Nonref,[500-900],[3-4],True,1,4,633.0
9511,9106,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,3,242.0
9512,9107,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,4,2,263.92
9513,9108,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,334.35
9514,9109,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,3,204.44
9515,4361,482,HighSeason,[0-1],Nonref,[160-260],[2-2],True,1,2,237.02
9516,9110,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,207.0
9517,9111,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,228.74
9518,9112,519,HighSeason,[4-7],Nonref,[160-260],[2-2],False,4,2,217.8
9519,9113,451,HighSeason,[2-3],Nonref,[260-360],[3-4],False,3,3,276.0
9520,9114,469,HighSeason,[0-1],Nonref,[160-260],[2-2],False,1,2,207.0
9521,9115,906,HighSeason,[0-1],Nonref,[160-260],[5-inf],True,1,6,256.1
9522,9116,122,HighSeason,[2-3],Nonref,[260-360],[2-2],True,3,2,303.6
9523,9117,498,HighSeason,[0-1],Nonref,[360-500],[5-inf],True,1,5,414.0
9524,9118,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,3,207.0
9525,9119,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,4,4,207.0
9526,9121,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,207.0
9527,9122,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,235.75
9528,9123,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,4,4,202.7
9529,9124,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,5,4,227.52
9530,9125,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,5,4,252.0
9531,9126,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,3,4,276.3
9532,9127,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,4,256.5
9533,9128,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,5,3,256.68
9534,6784,182,LowSeason,[2-3],Nonref,[260-360],[2-2],True,3,2,269.1
9535,9129,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,332.1
9536,9130,498,HighSeason,[0-1],Nonref,[360-500],[5-inf],True,1,5,368.0
9537,9131,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,3,201.6
9538,9132,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,7,4,101.25
9539,9133,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,4,2,192.65
9540,9134,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,138.0
9541,9135,469,HighSeason,[0-1],Nonref,[160-260],[2-2],False,1,2,256.4
9542,9136,175,OffSeason,[4-7],Standard,[0-160],[5-inf],True,5,8,155.52
9543,9137,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,4,206.1
9544,9138,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,3,300.0
9545,9139,291,HighSeason,[2-3],Standard,[260-360],[5-inf],True,2,6,289.8
9546,9140,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,7,4,251.43
9547,9141,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,207.0
9548,9142,907,HighSeason,[2-3],Nonref,[0-160],[2-2],False,2,2,158.76
9549,9143,321,HighSeason,[4-7],Nonref,[260-360],[3-4],False,4,3,265.0
9550,9144,476,HighSeason,[0-1],Standard,[0-160],[3-4],False,1,4,0.0
9551,9145,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,207.0
9552,9146,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,280.0
9553,9147,519,HighSeason,[4-7],Nonref,[160-260],[2-2],False,4,2,213.0
9554,9148,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,287.77
9555,9149,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,238.2
9556,9150,291,HighSeason,[2-3],Standard,[260-360],[5-inf],True,2,5,322.0
9557,9151,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,227.7
9558,9152,308,HighSeason,[2-3],Standard,[160-260],[2-2],True,3,2,198.77
9559,9153,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,6,2,207.0
9560,9154,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,6,2,324.27
9561,9155,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,286.67
9562,9156,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,207.0
9563,50,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,242.86
9564,9157,308,HighSeason,[2-3],Standard,[160-260],[2-2],True,3,2,227.16
9565,9158,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,3,217.8
9566,9159,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,5,2,344.96
9567,9160,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,115.2
9568,9161,381,HighSeason,[0-1],Standard,[260-360],[3-4],False,1,3,329.8
9569,9162,189,LowSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,171.09
9570,2756,321,HighSeason,[4-7],Nonref,[260-360],[3-4],False,4,3,269.1
9571,9163,489,HighSeason,[2-3],Nonref,[360-500],[5-inf],False,3,6,496.8
9572,9164,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,279.6
9573,9165,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,212.4
9574,9166,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,233.1
9575,9167,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,5,3,248.4
9576,9168,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,322.0
9577,9169,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,3,195.0
9578,9170,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,191.7
9579,9171,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,310.95
9580,9172,184,LowSeason,[4-7],Standard,[160-260],[2-2],True,5,2,205.0
9581,9173,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,5,3,343.2
9582,9174,464,LowSeason,[2-3],Nonref,[360-500],[2-2],True,3,2,414.76
9583,9175,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,204.93
9584,9176,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,207.0
9585,9177,277,HighSeason,[2-3],Standard,[500-900],[5-inf],True,3,5,601.33
9586,9178,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,207.0
9587,9179,908,HighSeason,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
9588,9180,29,OffSeason,[2-3],Standard,[0-160],[1-1],True,3,1,138.0
9589,9181,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,259.2
9590,9182,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,217.8
9591,1540,469,HighSeason,[0-1],Nonref,[160-260],[2-2],False,1,2,186.3
9592,9183,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,230.0
9593,9184,379,LowSeason,[2-3],Nonref,[360-500],[5-inf],True,3,8,419.58
9594,9185,369,HighSeason,[2-3],Standard,[260-360],[2-2],False,3,2,326.0
9595,9186,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,5,2,227.52
9596,9187,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,2,2,236.7
9597,9188,402,HighSeason,[4-7],Standard,[160-260],[2-2],False,4,2,204.44
9598,9190,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,2,4,260.0
9599,9191,533,HighSeason,[2-3],Nonref,[260-360],[1-1],True,2,1,304.1
9600,9192,451,HighSeason,[2-3],Nonref,[260-360],[3-4],False,2,4,331.2
9601,9193,509,HighSeason,[2-3],Nonref,[260-360],[5-inf],True,2,6,269.1
9602,9194,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,212.4
9603,9195,528,HighSeason,[4-7],Nonref,[500-900],[5-inf],True,7,5,527.71
9604,9196,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,2,3,288.0
9605,9197,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,4,242.1
9606,706,11,HighSeason,[2-3],Standard,[0-160],[3-4],True,3,4,0.33
9607,9198,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,336.38
9608,2071,489,HighSeason,[2-3],Nonref,[360-500],[5-inf],False,2,6,460.0
9609,9199,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,4,239.5
9610,6564,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,3,5,288.0
9611,9200,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,6,4,302.25
9612,9201,378,HighSeason,[2-3],Standard,[360-500],[5-inf],True,3,5,414.72
9613,9202,797,HighSeason,[4-7],Standard,[260-360],[5-inf],True,6,6,324.0
9614,9203,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,4,4,248.4
9615,9204,80,HighSeason,[4-7],Standard,[260-360],[5-inf],False,4,8,317.43
9616,9205,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,337.8
9617,9206,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,4,238.5
9618,9207,909,HighSeason,[0-1],Nonref,[160-260],[5-inf],False,1,6,248.4
9619,9208,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,5,3,224.89
9620,9209,375,LowSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,255.3
9621,9210,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,310.95
9622,9211,638,OffSeason,[0-1],Standard,[360-500],[3-4],False,1,3,460.0
9623,9212,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,230.0
9624,9213,533,HighSeason,[2-3],Nonref,[260-360],[1-1],True,3,1,322.0
9625,9214,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,3,124.2
9626,9215,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,7,2,265.71
9627,9216,423,LowSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,146.84
9628,9217,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,3,305.75
9629,9218,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,3,4,237.01
9630,9219,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,2,3,191.25
9631,9220,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,217.8
9632,9221,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,6,4,314.33
9633,9222,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,115.0
9634,9223,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,184.39
9635,9224,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,217.8
9636,9225,108,HighSeason,[2-3],Nonref,[360-500],[3-4],True,2,4,460.0
9637,9226,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,223.56
9638,9227,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,306.67
9639,9228,355,HighSeason,[2-3],Nonref,[260-360],[5-inf],False,2,6,335.34
9640,9229,509,HighSeason,[2-3],Nonref,[260-360],[5-inf],True,3,5,306.6
9641,5207,308,HighSeason,[2-3],Standard,[160-260],[2-2],True,3,2,260.0
9642,9230,480,HighSeason,[0-1],Nonref,[260-360],[3-4],True,1,4,289.8
9643,9231,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,3,279.9
9644,9060,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,88.88
9645,9232,528,HighSeason,[4-7],Nonref,[500-900],[5-inf],True,4,6,563.5
9646,9233,491,HighSeason,[4-7],Standard,[160-260],[2-2],True,4,2,233.9
9647,9234,493,HighSeason,[4-7],Standard,[160-260],[3-4],True,4,4,244.92
9648,9235,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,248.86
9649,9236,910,HighSeason,[2-3],Nonref,[160-260],[1-1],True,2,1,233.1
9650,9237,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,280.0
9651,9238,505,HighSeason,[2-3],Standard,[160-260],[3-4],False,3,4,212.67
9652,706,281,HighSeason,[8-inf],Standard,[0-160],[3-4],True,8,4,0.12
9653,9239,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,3,289.8
9654,9240,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,4,4,299.0
9655,9241,322,HighSeason,[4-7],Standard,[260-360],[3-4],False,4,3,358.0
9656,9242,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,238.5
9657,9243,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,217.8
9658,9244,96,HighSeason,[4-7],Standard,[260-360],[2-2],False,4,2,299.7
9659,9245,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,3,2,191.7
9660,9246,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,3,306.67
9661,9248,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,238.5
9662,9249,785,LowSeason,[0-1],Standard,,[5-inf],True,1,5,1105.8
9663,9250,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,3,4,322.2
9664,1026,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,4,272.25
9665,9251,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,4,217.8
9666,9252,189,LowSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,165.6
9667,9253,276,HighSeason,[2-3],Nonref,[360-500],[5-inf],True,2,6,466.2
9668,9254,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,3,4,264.6
9669,9255,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,115.0
9670,9256,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,2,4,254.75
9671,9257,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,3,234.6
9672,9258,324,HighSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,242.19
9673,9259,483,HighSeason,[2-3],Standard,[160-260],[3-4],True,3,3,243.33
9674,9260,482,HighSeason,[0-1],Nonref,[160-260],[2-2],True,1,2,248.4
9675,9261,521,HighSeason,[0-1],Nonref,[360-500],[3-4],True,1,3,496.8
9676,9262,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,7,2,260.49
9677,9238,410,HighSeason,[4-7],Standard,[360-500],[5-inf],False,4,6,402.5
9678,9263,482,HighSeason,[0-1],Nonref,[160-260],[2-2],True,1,2,186.3
9679,5982,151,OffSeason,[2-3],Nonref,[0-160],[3-4],False,3,3,90.04
9680,9060,36,OffSeason,[4-7],Standard,[0-160],[3-4],False,4,3,98.1
9681,9264,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,207.0
9682,9265,228,HighSeason,[2-3],Nonref,[160-260],[2-2],False,2,2,253.0
9683,9266,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,3,310.5
9684,9267,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,5,3,301.8
9685,9268,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,207.0
9686,9269,130,HighSeason,[4-7],Standard,[500-900],[5-inf],True,7,5,618.94
9687,9228,498,HighSeason,[0-1],Nonref,[360-500],[5-inf],True,1,6,372.6
9688,9270,899,HighSeason,[4-7],Nonref,[160-260],[1-1],True,5,1,205.99
9689,50,408,HighSeason,[2-3],Nonref,[160-260],[3-4],False,2,4,224.53
9690,9271,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,4,207.0
9691,9272,477,HighSeason,[0-1],Nonref,[160-260],[3-4],False,1,3,197.51
9692,9273,206,HighSeason,[4-7],Nonref,[260-360],[3-4],True,6,4,314.1
9693,9274,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,93.6
9694,9238,294,HighSeason,[2-3],Standard,[360-500],[5-inf],False,3,6,382.5
9695,9275,154,HighSeason,[2-3],Standard,[160-260],[2-2],False,3,2,240.88
9696,9276,521,HighSeason,[0-1],Nonref,[360-500],[3-4],True,1,3,414.0
9697,9277,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,3,2,222.87
9698,9278,105,HighSeason,[8-inf],Nonref,[260-360],[3-4],True,9,4,278.3
9699,9279,204,HighSeason,[4-7],Standard,[260-360],[3-4],True,4,4,280.06
9700,9280,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,3,4,276.0
9701,9281,373,HighSeason,[4-7],Nonref,[160-260],[3-4],True,4,3,256.5
9702,9282,482,HighSeason,[0-1],Nonref,[160-260],[2-2],True,1,2,204.93
9703,9272,905,HighSeason,[0-1],Nonref,[160-260],[3-4],True,1,3,217.25
9704,9283,309,HighSeason,[4-7],Nonref,[160-260],[3-4],False,5,4,217.8
9705,9284,231,HighSeason,[2-3],Nonref,[260-360],[3-4],True,2,4,310.5
9706,9285,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,2,4,340.0
9707,9286,352,HighSeason,[2-3],Nonref,[160-260],[2-2],True,2,2,248.4
9708,9287,276,HighSeason,[2-3],Nonref,[360-500],[5-inf],True,2,6,466.2
